"TIME","GEO","CITIZEN","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2012","Luxembourg","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Luxembourg","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Luxembourg","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Luxembourg","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Luxembourg","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Luxembourg","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Hungary","Total","Age reached during the year","Total","Number","Total","22,880",""
"2012","Hungary","Total","Age reached during the year","Total","Number","Males","12,831",""
"2012","Hungary","Total","Age reached during the year","Total","Number","Females","10,049",""
"2012","Hungary","Total","Age reached during the year","Less than 15 years","Number","Total","575",""
"2012","Hungary","Total","Age reached during the year","Less than 15 years","Number","Males","310",""
"2012","Hungary","Total","Age reached during the year","Less than 15 years","Number","Females","265",""
"2012","Hungary","Total","Age reached during the year","From 15 to 64 years","Number","Total","21,716",""
"2012","Hungary","Total","Age reached during the year","From 15 to 64 years","Number","Males","12,201",""
"2012","Hungary","Total","Age reached during the year","From 15 to 64 years","Number","Females","9,515",""
"2012","Hungary","Total","Age reached during the year","65 years or over","Number","Total","589",""
"2012","Hungary","Total","Age reached during the year","65 years or over","Number","Males","320",""
"2012","Hungary","Total","Age reached during the year","65 years or over","Number","Females","269",""
"2012","Netherlands","Total","Age reached during the year","Total","Number","Total","110,431",""
"2012","Netherlands","Total","Age reached during the year","Total","Number","Males","63,386",""
"2012","Netherlands","Total","Age reached during the year","Total","Number","Females","47,045",""
"2012","Netherlands","Total","Age reached during the year","Less than 15 years","Number","Total","15,263",""
"2012","Netherlands","Total","Age reached during the year","Less than 15 years","Number","Males","7,698",""
"2012","Netherlands","Total","Age reached during the year","Less than 15 years","Number","Females","7,565",""
"2012","Netherlands","Total","Age reached during the year","From 15 to 64 years","Number","Total","91,788",""
"2012","Netherlands","Total","Age reached during the year","From 15 to 64 years","Number","Males","53,618",""
"2012","Netherlands","Total","Age reached during the year","From 15 to 64 years","Number","Females","38,170",""
"2012","Netherlands","Total","Age reached during the year","65 years or over","Number","Total","3,380",""
"2012","Netherlands","Total","Age reached during the year","65 years or over","Number","Males","2,070",""
"2012","Netherlands","Total","Age reached during the year","65 years or over","Number","Females","1,310",""
"2012","Austria","Total","Age reached during the year","Total","Number","Total","51,812",""
"2012","Austria","Total","Age reached during the year","Total","Number","Males","29,525",""
"2012","Austria","Total","Age reached during the year","Total","Number","Females","22,287",""
"2012","Austria","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Austria","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Austria","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Austria","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Austria","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Austria","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Austria","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Austria","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Austria","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Poland","Total","Age reached during the year","Total","Number","Total","275,603",""
"2012","Poland","Total","Age reached during the year","Total","Number","Males","140,586",""
"2012","Poland","Total","Age reached during the year","Total","Number","Females","135,017",""
"2012","Poland","Total","Age reached during the year","Less than 15 years","Number","Total","41,496",""
"2012","Poland","Total","Age reached during the year","Less than 15 years","Number","Males","21,508",""
"2012","Poland","Total","Age reached during the year","Less than 15 years","Number","Females","19,988",""
"2012","Poland","Total","Age reached during the year","From 15 to 64 years","Number","Total","224,739",""
"2012","Poland","Total","Age reached during the year","From 15 to 64 years","Number","Males","114,704",""
"2012","Poland","Total","Age reached during the year","From 15 to 64 years","Number","Females","110,035",""
"2012","Poland","Total","Age reached during the year","65 years or over","Number","Total","9,368",""
"2012","Poland","Total","Age reached during the year","65 years or over","Number","Males","4,374",""
"2012","Poland","Total","Age reached during the year","65 years or over","Number","Females","4,994",""
"2012","Portugal","Total","Age reached during the year","Total","Number","Total","51,958",""
"2012","Portugal","Total","Age reached during the year","Total","Number","Males","34,540",""
"2012","Portugal","Total","Age reached during the year","Total","Number","Females","17,418",""
"2012","Portugal","Total","Age reached during the year","Less than 15 years","Number","Total","2,843",""
"2012","Portugal","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Portugal","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Portugal","Total","Age reached during the year","From 15 to 64 years","Number","Total","48,605",""
"2012","Portugal","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Portugal","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Portugal","Total","Age reached during the year","65 years or over","Number","Total","510",""
"2012","Portugal","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Portugal","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Romania","Total","Age reached during the year","Total","Number","Total","170,186",""
"2012","Romania","Total","Age reached during the year","Total","Number","Males","70,163",""
"2012","Romania","Total","Age reached during the year","Total","Number","Females","100,023",""
"2012","Romania","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Romania","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Romania","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Romania","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Romania","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Romania","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Romania","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Romania","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Romania","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Slovenia","Total","Age reached during the year","Total","Number","Total","14,378",""
"2012","Slovenia","Total","Age reached during the year","Total","Number","Males","8,699",""
"2012","Slovenia","Total","Age reached during the year","Total","Number","Females","5,679",""
"2012","Slovenia","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Slovenia","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Slovenia","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Slovenia","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Slovenia","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Slovenia","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Slovenia","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Slovenia","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Slovenia","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Slovakia","Total","Age reached during the year","Total","Number","Total","2,003",""
"2012","Slovakia","Total","Age reached during the year","Total","Number","Males","778",""
"2012","Slovakia","Total","Age reached during the year","Total","Number","Females","1,225",""
"2012","Slovakia","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","Slovakia","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","Slovakia","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","Slovakia","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","Slovakia","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","Slovakia","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","Slovakia","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","Slovakia","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","Slovakia","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Finland","Total","Age reached during the year","Total","Number","Total","13,845",""
"2012","Finland","Total","Age reached during the year","Total","Number","Males","6,842",""
"2012","Finland","Total","Age reached during the year","Total","Number","Females","7,003",""
"2012","Finland","Total","Age reached during the year","Less than 15 years","Number","Total","2,062",""
"2012","Finland","Total","Age reached during the year","Less than 15 years","Number","Males","1,049",""
"2012","Finland","Total","Age reached during the year","Less than 15 years","Number","Females","1,013",""
"2012","Finland","Total","Age reached during the year","From 15 to 64 years","Number","Total","11,361",""
"2012","Finland","Total","Age reached during the year","From 15 to 64 years","Number","Males","5,570",""
"2012","Finland","Total","Age reached during the year","From 15 to 64 years","Number","Females","5,791",""
"2012","Finland","Total","Age reached during the year","65 years or over","Number","Total","422",""
"2012","Finland","Total","Age reached during the year","65 years or over","Number","Males","223",""
"2012","Finland","Total","Age reached during the year","65 years or over","Number","Females","199",""
"2012","Sweden","Total","Age reached during the year","Total","Number","Total","51,747",""
"2012","Sweden","Total","Age reached during the year","Total","Number","Males","28,410",""
"2012","Sweden","Total","Age reached during the year","Total","Number","Females","23,337",""
"2012","Sweden","Total","Age reached during the year","Less than 15 years","Number","Total","8,231",""
"2012","Sweden","Total","Age reached during the year","Less than 15 years","Number","Males","4,215",""
"2012","Sweden","Total","Age reached during the year","Less than 15 years","Number","Females","4,016",""
"2012","Sweden","Total","Age reached during the year","From 15 to 64 years","Number","Total","41,730",""
"2012","Sweden","Total","Age reached during the year","From 15 to 64 years","Number","Males","23,229",""
"2012","Sweden","Total","Age reached during the year","From 15 to 64 years","Number","Females","18,501",""
"2012","Sweden","Total","Age reached during the year","65 years or over","Number","Total","1,786",""
"2012","Sweden","Total","Age reached during the year","65 years or over","Number","Males","966",""
"2012","Sweden","Total","Age reached during the year","65 years or over","Number","Females","820",""
"2012","United Kingdom","Total","Age reached during the year","Total","Number","Total","321,217",""
"2012","United Kingdom","Total","Age reached during the year","Total","Number","Males","175,809",""
"2012","United Kingdom","Total","Age reached during the year","Total","Number","Females","145,408",""
"2012","United Kingdom","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2012","United Kingdom","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2012","United Kingdom","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2012","United Kingdom","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2012","United Kingdom","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2012","United Kingdom","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2012","United Kingdom","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2012","United Kingdom","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2012","United Kingdom","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2012","Norway","Total","Age reached during the year","Total","Number","Total","22,693",""
"2012","Norway","Total","Age reached during the year","Total","Number","Males","12,113",""
"2012","Norway","Total","Age reached during the year","Total","Number","Females","10,580",""
"2012","Norway","Total","Age reached during the year","Less than 15 years","Number","Total","3,997",""
"2012","Norway","Total","Age reached during the year","Less than 15 years","Number","Males","2,076",""
"2012","Norway","Total","Age reached during the year","Less than 15 years","Number","Females","1,921",""
"2012","Norway","Total","Age reached during the year","From 15 to 64 years","Number","Total","17,960",""
"2012","Norway","Total","Age reached during the year","From 15 to 64 years","Number","Males","9,589",""
"2012","Norway","Total","Age reached during the year","From 15 to 64 years","Number","Females","8,371",""
"2012","Norway","Total","Age reached during the year","65 years or over","Number","Total","736",""
"2012","Norway","Total","Age reached during the year","65 years or over","Number","Males","448",""
"2012","Norway","Total","Age reached during the year","65 years or over","Number","Females","288",""
"2012","Switzerland","Total","Age reached during the year","Total","Number","Total","103,881",""
"2012","Switzerland","Total","Age reached during the year","Total","Number","Males","57,094",""
"2012","Switzerland","Total","Age reached during the year","Total","Number","Females","46,787",""
"2012","Switzerland","Total","Age reached during the year","Less than 15 years","Number","Total","13,466",""
"2012","Switzerland","Total","Age reached during the year","Less than 15 years","Number","Males","6,928",""
"2012","Switzerland","Total","Age reached during the year","Less than 15 years","Number","Females","6,538",""
"2012","Switzerland","Total","Age reached during the year","From 15 to 64 years","Number","Total","85,567",""
"2012","Switzerland","Total","Age reached during the year","From 15 to 64 years","Number","Males","47,335",""
"2012","Switzerland","Total","Age reached during the year","From 15 to 64 years","Number","Females","38,232",""
"2012","Switzerland","Total","Age reached during the year","65 years or over","Number","Total","4,848",""
"2012","Switzerland","Total","Age reached during the year","65 years or over","Number","Males","2,831",""
"2012","Switzerland","Total","Age reached during the year","65 years or over","Number","Females","2,017",""
"2013","Belgium","Total","Age reached during the year","Total","Number","Total","102,657",""
"2013","Belgium","Total","Age reached during the year","Total","Number","Males","60,100",""
"2013","Belgium","Total","Age reached during the year","Total","Number","Females","42,557",""
"2013","Belgium","Total","Age reached during the year","Less than 15 years","Number","Total","14,165",""
"2013","Belgium","Total","Age reached during the year","Less than 15 years","Number","Males","7,231",""
"2013","Belgium","Total","Age reached during the year","Less than 15 years","Number","Females","6,934",""
"2013","Belgium","Total","Age reached during the year","From 15 to 64 years","Number","Total","83,809",""
"2013","Belgium","Total","Age reached during the year","From 15 to 64 years","Number","Males","50,454",""
"2013","Belgium","Total","Age reached during the year","From 15 to 64 years","Number","Females","33,355",""
"2013","Belgium","Total","Age reached during the year","65 years or over","Number","Total","4,683",""
"2013","Belgium","Total","Age reached during the year","65 years or over","Number","Males","2,415",""
"2013","Belgium","Total","Age reached during the year","65 years or over","Number","Females","2,268",""
"2013","Bulgaria","Total","Age reached during the year","Total","Number","Total","19,678","p"
"2013","Bulgaria","Total","Age reached during the year","Total","Number","Males","9,841","p"
"2013","Bulgaria","Total","Age reached during the year","Total","Number","Females","9,837","p"
"2013","Bulgaria","Total","Age reached during the year","Less than 15 years","Number","Total","1,747",""
"2013","Bulgaria","Total","Age reached during the year","Less than 15 years","Number","Males","868",""
"2013","Bulgaria","Total","Age reached during the year","Less than 15 years","Number","Females","879",""
"2013","Bulgaria","Total","Age reached during the year","From 15 to 64 years","Number","Total","16,888",""
"2013","Bulgaria","Total","Age reached during the year","From 15 to 64 years","Number","Males","8,515",""
"2013","Bulgaria","Total","Age reached during the year","From 15 to 64 years","Number","Females","8,373",""
"2013","Bulgaria","Total","Age reached during the year","65 years or over","Number","Total","1,043",""
"2013","Bulgaria","Total","Age reached during the year","65 years or over","Number","Males","458",""
"2013","Bulgaria","Total","Age reached during the year","65 years or over","Number","Females","585",""
"2013","Czechia","Total","Age reached during the year","Total","Number","Total","25,894","b"
"2013","Czechia","Total","Age reached during the year","Total","Number","Males","13,729","b"
"2013","Czechia","Total","Age reached during the year","Total","Number","Females","12,165","b"
"2013","Czechia","Total","Age reached during the year","Less than 15 years","Number","Total","2,060",""
"2013","Czechia","Total","Age reached during the year","Less than 15 years","Number","Males","1,062",""
"2013","Czechia","Total","Age reached during the year","Less than 15 years","Number","Females","998",""
"2013","Czechia","Total","Age reached during the year","From 15 to 64 years","Number","Total","23,067",""
"2013","Czechia","Total","Age reached during the year","From 15 to 64 years","Number","Males","12,305",""
"2013","Czechia","Total","Age reached during the year","From 15 to 64 years","Number","Females","10,762",""
"2013","Czechia","Total","Age reached during the year","65 years or over","Number","Total","767",""
"2013","Czechia","Total","Age reached during the year","65 years or over","Number","Males","362",""
"2013","Czechia","Total","Age reached during the year","65 years or over","Number","Females","405",""
"2013","Denmark","Total","Age reached during the year","Total","Number","Total","43,310",""
"2013","Denmark","Total","Age reached during the year","Total","Number","Males","22,022",""
"2013","Denmark","Total","Age reached during the year","Total","Number","Females","21,288",""
"2013","Denmark","Total","Age reached during the year","Less than 15 years","Number","Total","4,968",""
"2013","Denmark","Total","Age reached during the year","Less than 15 years","Number","Males","2,487",""
"2013","Denmark","Total","Age reached during the year","Less than 15 years","Number","Females","2,481",""
"2013","Denmark","Total","Age reached during the year","From 15 to 64 years","Number","Total","37,662",""
"2013","Denmark","Total","Age reached during the year","From 15 to 64 years","Number","Males","19,148",""
"2013","Denmark","Total","Age reached during the year","From 15 to 64 years","Number","Females","18,514",""
"2013","Denmark","Total","Age reached during the year","65 years or over","Number","Total","680",""
"2013","Denmark","Total","Age reached during the year","65 years or over","Number","Males","387",""
"2013","Denmark","Total","Age reached during the year","65 years or over","Number","Females","293",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Total","259,328",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Males","153,348",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Females","105,980",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Less than 15 years","Number","Total","31,216",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Less than 15 years","Number","Males","16,048",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Less than 15 years","Number","Females","15,168",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 15 to 64 years","Number","Total","213,012",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 15 to 64 years","Number","Males","128,879",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","From 15 to 64 years","Number","Females","84,133",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","65 years or over","Number","Total","15,100",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","65 years or over","Number","Males","8,421",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","65 years or over","Number","Females","6,679",""
"2013","Estonia","Total","Age reached during the year","Total","Number","Total","6,740",""
"2013","Estonia","Total","Age reached during the year","Total","Number","Males","3,122",""
"2013","Estonia","Total","Age reached during the year","Total","Number","Females","3,618",""
"2013","Estonia","Total","Age reached during the year","Less than 15 years","Number","Total","1,420",""
"2013","Estonia","Total","Age reached during the year","Less than 15 years","Number","Males","702",""
"2013","Estonia","Total","Age reached during the year","Less than 15 years","Number","Females","718",""
"2013","Estonia","Total","Age reached during the year","From 15 to 64 years","Number","Total","5,148",""
"2013","Estonia","Total","Age reached during the year","From 15 to 64 years","Number","Males","2,370",""
"2013","Estonia","Total","Age reached during the year","From 15 to 64 years","Number","Females","2,778",""
"2013","Estonia","Total","Age reached during the year","65 years or over","Number","Total","172",""
"2013","Estonia","Total","Age reached during the year","65 years or over","Number","Males","50",""
"2013","Estonia","Total","Age reached during the year","65 years or over","Number","Females","122",""
"2013","Ireland","Total","Age reached during the year","Total","Number","Total","76,560",""
"2013","Ireland","Total","Age reached during the year","Total","Number","Males","39,180",""
"2013","Ireland","Total","Age reached during the year","Total","Number","Females","37,380",""
"2013","Ireland","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2013","Ireland","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2013","Ireland","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2013","Ireland","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2013","Ireland","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2013","Ireland","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2013","Ireland","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2013","Ireland","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2013","Ireland","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2013","Greece","Total","Age reached during the year","Total","Number","Total","117,094",""
"2013","Greece","Total","Age reached during the year","Total","Number","Males","74,964",""
"2013","Greece","Total","Age reached during the year","Total","Number","Females","42,130",""
"2013","Greece","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2013","Greece","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2013","Greece","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2013","Greece","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2013","Greece","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2013","Greece","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2013","Greece","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2013","Greece","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2013","Greece","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2013","Spain","Total","Age reached during the year","Total","Number","Total","532,303",""
"2013","Spain","Total","Age reached during the year","Total","Number","Males","299,592",""
"2013","Spain","Total","Age reached during the year","Total","Number","Females","232,711",""
"2013","Spain","Total","Age reached during the year","Less than 15 years","Number","Total","62,236",""
"2013","Spain","Total","Age reached during the year","Less than 15 years","Number","Males","32,071",""
"2013","Spain","Total","Age reached during the year","Less than 15 years","Number","Females","30,165",""
"2013","Spain","Total","Age reached during the year","From 15 to 64 years","Number","Total","445,014",""
"2013","Spain","Total","Age reached during the year","From 15 to 64 years","Number","Males","255,849",""
"2013","Spain","Total","Age reached during the year","From 15 to 64 years","Number","Females","189,165",""
"2013","Spain","Total","Age reached during the year","65 years or over","Number","Total","25,053",""
"2013","Spain","Total","Age reached during the year","65 years or over","Number","Males","11,672",""
"2013","Spain","Total","Age reached during the year","65 years or over","Number","Females","13,381",""
"2013","France","Total","Age reached during the year","Total","Number","Total","239,813",""
"2013","France","Total","Age reached during the year","Total","Number","Males","126,283",""
"2013","France","Total","Age reached during the year","Total","Number","Females","113,530",""
"2013","France","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2013","France","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2013","France","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2013","France","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2013","France","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2013","France","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2013","France","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2013","France","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2013","France","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2013","Croatia","Total","Age reached during the year","Total","Number","Total","15,262",""
"2013","Croatia","Total","Age reached during the year","Total","Number","Males","7,902",""
"2013","Croatia","Total","Age reached during the year","Total","Number","Females","7,360",""
"2013","Croatia","Total","Age reached during the year","Less than 15 years","Number","Total","1,788",""
"2013","Croatia","Total","Age reached during the year","Less than 15 years","Number","Males","891",""
"2013","Croatia","Total","Age reached during the year","Less than 15 years","Number","Females","897",""
"2013","Croatia","Total","Age reached during the year","From 15 to 64 years","Number","Total","11,723",""
"2013","Croatia","Total","Age reached during the year","From 15 to 64 years","Number","Males","6,095",""
"2013","Croatia","Total","Age reached during the year","From 15 to 64 years","Number","Females","5,628",""
"2013","Croatia","Total","Age reached during the year","65 years or over","Number","Total","1,751",""
"2013","Croatia","Total","Age reached during the year","65 years or over","Number","Males","916",""
"2013","Croatia","Total","Age reached during the year","65 years or over","Number","Females","835",""
"2013","Italy","Total","Age reached during the year","Total","Number","Total","125,735",""
"2013","Italy","Total","Age reached during the year","Total","Number","Males","67,329",""
"2013","Italy","Total","Age reached during the year","Total","Number","Females","58,406",""
"2013","Italy","Total","Age reached during the year","Less than 15 years","Number","Total","19,422",""
"2013","Italy","Total","Age reached during the year","Less than 15 years","Number","Males","9,872",""
"2013","Italy","Total","Age reached during the year","Less than 15 years","Number","Females","9,550",""
"2013","Italy","Total","Age reached during the year","From 15 to 64 years","Number","Total","98,021",""
"2013","Italy","Total","Age reached during the year","From 15 to 64 years","Number","Males","53,576",""
"2013","Italy","Total","Age reached during the year","From 15 to 64 years","Number","Females","44,445",""
"2013","Italy","Total","Age reached during the year","65 years or over","Number","Total","8,292",""
"2013","Italy","Total","Age reached during the year","65 years or over","Number","Males","3,881",""
"2013","Italy","Total","Age reached during the year","65 years or over","Number","Females","4,411",""
"2013","Cyprus","Total","Age reached during the year","Total","Number","Total","25,227",""
"2013","Cyprus","Total","Age reached during the year","Total","Number","Males","11,910",""
"2013","Cyprus","Total","Age reached during the year","Total","Number","Females","13,317",""
"2013","Cyprus","Total","Age reached during the year","Less than 15 years","Number","Total","2,203",""
"2013","Cyprus","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2013","Cyprus","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2013","Cyprus","Total","Age reached during the year","From 15 to 64 years","Number","Total","22,427",""
"2013","Cyprus","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2013","Cyprus","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2013","Cyprus","Total","Age reached during the year","65 years or over","Number","Total","597",""
"2013","Cyprus","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2013","Cyprus","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2013","Latvia","Total","Age reached during the year","Total","Number","Total","22,561",""
"2013","Latvia","Total","Age reached during the year","Total","Number","Males","11,385",""
"2013","Latvia","Total","Age reached during the year","Total","Number","Females","11,176",""
"2013","Latvia","Total","Age reached during the year","Less than 15 years","Number","Total","2,925",""
"2013","Latvia","Total","Age reached during the year","Less than 15 years","Number","Males","1,476",""
"2013","Latvia","Total","Age reached during the year","Less than 15 years","Number","Females","1,449",""
"2013","Latvia","Total","Age reached during the year","From 15 to 64 years","Number","Total","18,921",""
"2013","Latvia","Total","Age reached during the year","From 15 to 64 years","Number","Males","9,651",""
"2013","Latvia","Total","Age reached during the year","From 15 to 64 years","Number","Females","9,270",""
"2013","Latvia","Total","Age reached during the year","65 years or over","Number","Total","715",""
"2013","Latvia","Total","Age reached during the year","65 years or over","Number","Males","258",""
"2013","Latvia","Total","Age reached during the year","65 years or over","Number","Females","457",""
"2013","Lithuania","Total","Age reached during the year","Total","Number","Total","38,818",""
"2013","Lithuania","Total","Age reached during the year","Total","Number","Males","19,327",""
"2013","Lithuania","Total","Age reached during the year","Total","Number","Females","19,491",""
"2013","Lithuania","Total","Age reached during the year","Less than 15 years","Number","Total","4,944",""
"2013","Lithuania","Total","Age reached during the year","Less than 15 years","Number","Males","2,564",""
"2013","Lithuania","Total","Age reached during the year","Less than 15 years","Number","Females","2,380",""
"2013","Lithuania","Total","Age reached during the year","From 15 to 64 years","Number","Total","33,174",""
"2013","Lithuania","Total","Age reached during the year","From 15 to 64 years","Number","Males","16,561",""
"2013","Lithuania","Total","Age reached during the year","From 15 to 64 years","Number","Females","16,613",""
"2013","Lithuania","Total","Age reached during the year","65 years or over","Number","Total","700",""
"2013","Lithuania","Total","Age reached during the year","65 years or over","Number","Males","202",""
"2013","Lithuania","Total","Age reached during the year","65 years or over","Number","Females","498",""
"2013","Luxembourg","Total","Age reached during the year","Total","Number","Total","10,750",""
"2013","Luxembourg","Total","Age reached during the year","Total","Number","Males","5,939",""
"2013","Luxembourg","Total","Age reached during the year","Total","Number","Females","4,811",""
"2013","Luxembourg","Total","Age reached during the year","Less than 15 years","Number","Total","1,843",""
"2013","Luxembourg","Total","Age reached during the year","Less than 15 years","Number","Males","958",""
"2013","Luxembourg","Total","Age reached during the year","Less than 15 years","Number","Females","885",""
"2013","Luxembourg","Total","Age reached during the year","From 15 to 64 years","Number","Total","8,463",""
"2013","Luxembourg","Total","Age reached during the year","From 15 to 64 years","Number","Males","4,742",""
"2013","Luxembourg","Total","Age reached during the year","From 15 to 64 years","Number","Females","3,721",""
"2013","Luxembourg","Total","Age reached during the year","65 years or over","Number","Total","444",""
"2013","Luxembourg","Total","Age reached during the year","65 years or over","Number","Males","239",""
"2013","Luxembourg","Total","Age reached during the year","65 years or over","Number","Females","205",""
"2013","Hungary","Total","Age reached during the year","Total","Number","Total","34,691",""
"2013","Hungary","Total","Age reached during the year","Total","Number","Males","19,679",""
"2013","Hungary","Total","Age reached during the year","Total","Number","Females","15,012",""
"2013","Hungary","Total","Age reached during the year","Less than 15 years","Number","Total","808",""
"2013","Hungary","Total","Age reached during the year","Less than 15 years","Number","Males","423",""
"2013","Hungary","Total","Age reached during the year","Less than 15 years","Number","Females","385",""
"2013","Hungary","Total","Age reached during the year","From 15 to 64 years","Number","Total","32,885",""
"2013","Hungary","Total","Age reached during the year","From 15 to 64 years","Number","Males","18,682",""
